deal_stage_key,deal_key,deal_id,stage_created_at,pipeline_id,pipeline_name,deal_stage_id,pipeline_stage_name,stage_display_order
ROnKvZ/XBkVf5lt6w7hZCQciCHMMzVCFuLc0JEZuw1I=,7hw1xnXD8M3gyiRg9JDrPZe9lnM+bw5fvt38ifv4B5A=,13436367624,2023-07-31 17:31:23.886000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
BR3wu832NAMUePSv9RtWfOyOpllTyih51ne8IPFyaf8=,bZudYcDzeTuKWxEQc4UBmj2DoGoz67afjp7vPPSRt3E=,15877019554,2023-11-08 19:31:44.093000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
vQmxg1O1c+6BLBYMI5KuLpKPKxnh5nvJDUZFGSCz4x0=,RCsToU/xGEVltCH6sL2q3DziCD+WItEcUBd3j4j4frc=,10871408056,2023-03-08 15:36:42.712000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
jBDB3qAz6pOE7LK2Nb5wzpBmUCK0s5DvpySuWOqIW4M=,PimuU706n/fx9bCZcPIm6q3WxM0tHB912kRTvd05NNc=,11687269242,2023-03-08 15:36:42.712000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
Wh+hvcZPkJw27zRyRlxPRgvOOrCsmvSSblJRBaRvTpY=,UYelpF+qZzQlpr1woYwvMN7vxrcl0W/rDxZLDSoIHqY=,12106969519,2023-02-15 21:09:14.496000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
iQNGl7YSQPCDjsq9xRozpDIYAy3tjuIYVxYqdleLzgc=,XM48rZZxYKG39R51RlOqSkQ+j1TUn01bxmUzHZjtaKo=,12253703810,2023-03-21 10:57:17.687000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
3xDB7Rei0VmwWHLa/PDlR8yC7npevmtW9P5JYv4lvDE=,cDKvLrEH6ZE2Kj40HDEFdYqQXKfKmB0sJKP/jYMx0ks=,14132226309,2023-07-14 22:08:53.924000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
8EqA6q5Ng3/iMgObr/Ru4E42aURo3E7aJ2o3fAhOhDA=,zR4XIN7ajVnr2XdRVyOA3PezwuCLH6yn4rQn4pMtU0A=,15954477641,2023-11-09 14:00:04.686000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
3xSymDO0lghv3rq8GFR/fFrsnUdKoAoCE6ru9rqDqcY=,E8+H2SFCEN73URO/lN6gHJb9KFiu5W0Rwj+cCz4r7gc=,16383313664,2023-12-08 12:24:56.420000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
pntRCfGS7UsJGb9kJU4is1MwcWPFrqcZ6S0QvN+vvOY=,dc9JAI0LHzBUiEN8dazcHLuvxnjrrOWHHWi6oM0i2vE=,12640358737,2023-03-29 07:24:07.385000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
6izlE/JdE/SkQuH2rZworV7SXEGnq8jHsWBynHu8ErI=,uOdUSBkeileS6Ln58cuDs0Ad/cLdx08LVhSTccnLvGc=,13062329383,2023-04-26 18:21:08.176000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
r22lcGGj0F7DDR7qblIgAdzo0oB7VlgJfTUxRCZ4zts=,2w2EFF8Pgu83EBiyw+pIlXlOhRNeYRS1gaaTPtoyTtI=,13657189957,2023-06-20 14:05:12.993000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
ZmYu9x4hwYKzr/LM/buaMy4GB9PvnlSwDMpeqMITw3A=,UCaGcVR0ES/3EBmP/kKTQk0DCac0pSr+N90UNld0/s4=,15361956906,2023-09-29 16:00:41.636000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
jT62xS8ZbEgMKNTAigtuzsD4DZkgGOe/naLzF9fCa5Y=,SJGGjEvnZ/4mEUao59IgayVYA3kc+xG9MTl2m1CkpHY=,12135850076,2023-02-28 21:58:34.469000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
9dapJJqWa5gDw4GbqLg5NIENVbx8IzNloeIDhD04rSI=,OPfK2jbQHF3ryfi2CXFVuV9L0u3Py0khjeYw7lv2USc=,12342633391,2023-03-03 15:40:23.808000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
B1UnihLAs0PdHE99A4HHxqXpK6F94U+Jk8ZSoohHkPw=,p0ppvRLrzXgtEZ1dujOUiozmlEsuhwNVxIlLtzbf9QY=,12979466056,2023-06-19 15:31:33.729000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
+1/9OSbDAkMvcSQHynX3RwI4GUm+SLuD5U3ubD32WFo=,JTp64eN1C+gj7a8IJwWFj6eJuUAUbrP0qv7n+R3+7wM=,15647021201,2023-10-18 09:47:25.795000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
HoDg5FjbuMDBiRxTlU09fFXh4AwxuuzqUK+ySsE+Av4=,VAe1h9mOMbV1DbTUBtPEBc1bSOYRKOd8jEk2Tdr82S8=,16106853936,2023-12-01 17:43:49.405000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
zaw/gGKlwaAbEiNEyK8hq6sEWCa3KZOafjZARqJxFow=,5RR9kl4JBRF4L4zhYIuSzN+anRe88pvqtBpqB93RPTE=,12290541421,2023-03-28 14:11:35.403000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
YC23u9DNct75UYDqXPnbMjS58iBoZN1yvD75CUIesQ8=,k97qR1+PJ55Ac0dDqxYJYrb2YvoHkPzluGRlhOpxr9E=,12681149251,2023-07-27 22:56:12.206000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
Fyj85dusN5NUF/bf0z/E771vv5g85lFcXir8KVJUzXE=,jlmEI9y0qx/hyd5+qqaoqdgQ1I1q/kX9jozRNK9sTfw=,13305223328,2023-12-15 10:57:42.721000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
i5rtdQUXHT4UVYw57udlAj3XHgplQ8+mzap3G/TmfOQ=,f3xeCwnMkxIgbjlWeu+BxCjaI8W5aSwvImqa2Lv1k4k=,14779607222,2023-08-31 15:10:14.204000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
CSkd4vOmPu6PiOenXDR8+MRnB+enziqLTkkG0GBxk/U=,f6+B2+V0WLPOvasyOig73vCuQYYezmdsVudBlScwlas=,16057129030,2023-11-16 21:13:48.070000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
rA2y/KPj0drRg4yk+etC5yv2AYAnoM1Ida6QX+Hwr/k=,jBEMZdUdSSIkyWI7Y7KD4q9Ug7C5ObSyk12sSagTbug=,12015537822,2023-03-08 15:36:42.712000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
v8UOzzz0soWw+lCgNmiC1byVRHzaiv/g+IkmOHEABxM=,IlrDJCxt8u/zNKG7jwdveFYloYrpXVOJv37G+SniBhU=,12930512824,2023-04-14 14:39:26.577000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
S801bwMnpebLoYRbzmAkvTlnDv/1kHom+9uJ+OlE4f0=,YpzSsikhxhl0QDpQ0DXeGgKXd7l413ZMqcAz0qdlLU4=,13065177434,2023-04-25 12:55:45.937000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
Hjv6XHYwuahnWSmDJciAPmLSGw+tKFX7gZ8w09ohU8s=,UAbrdfxxf3/+MCkmnDEtjYcn0IzyrxfR2PhBYHybDvg=,14225906285,2023-11-17 19:08:47.414000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
K1PPOB0K3PMCINaZXnL1ZhCazmqWS6thCZop4cFZMQ8=,EX50lm1TmB+DjjdGxpHyfb1FNMIvmXtRnigX/DrrF48=,14300683349,2023-08-07 10:05:35.405000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
eaHXpSBVKjw0uDFV2FOMD8Ylv9eqG3aRLCKAujAhvTY=,0goeqsyxs2ouvf4owfOmgZWnyBw1UDHJGUDmbnPv+Pw=,16102511872,2023-11-22 11:45:26.625000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
vpJ5xdmOdATAv+ebPYZFA4FHYa3fmJywGbRyMrhpXqE=,F8ZNyz99XCZU0I4NR3AkjkymExQYgOaG4kv9qM7P5Jg=,16133066164,2023-11-23 13:32:55.859000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
fKtuCCajaK7COyiWOTSflf/2p/x8au2zzqZtb4irDAw=,zm+0RKy5Y1G95T4i9a0Zoi4/7REc8Pf0UUAxAo3dIr4=,8402029737,2023-01-04 14:51:54.408000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
EiqILggtFMqG8KZeQceg0i7oMbARHL0tURprluj9kJ4=,4T4uE4Fs5XuoqYb1egAtIOoRQUcQtxEiok82QdVXcS4=,12066779557,2023-02-10 19:21:39.786000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
hGtZRs6NSYsn3hC/kM1qS9IzjwISHWtqYv8cYcydleA=,m6M9rS/Yda0Y6AXjRUdFDco6BzwVJouRF+hdIlCenzA=,13037424216,2023-05-03 15:00:56.742000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
7yp9KZtTFShS4qhAeNovTiXN0NiHPuVZb8HVbnmrceg=,G4nzWB0EQvTGIJ6PYlq80CoXZPmCRs577FH1PicsxA8=,14834167906,2023-08-31 19:13:37.241000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
DXSwJ+kFjlQpi7izd48gw1Y7C6/pz+lsrHHRJvKp7hQ=,l8fGKnndmYnCiRw5VcnDYnffw4BWq6w4b/5hMM4/vYM=,14861988359,2023-08-31 13:58:15.720000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
83FpnvG8SND0bhKWke0+G4Sn4/UJKhEV+VDJX+8w0gM=,QjYRk0T/SkZzAzb63iGty5En9H9vQy8mTeVYqBvTkdU=,15843327262,2023-11-13 17:19:12.341000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
fgcq5Fo5wY5jcKqXVfVJqYDdEZ9OTaS7Ua+YBqQ94qw=,61r+n0YXuuFmvPx3F208lQb3fGSI4iUzIPVIJIZ+4ts=,15991651657,2023-11-21 15:04:54.668000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
72ceJtGTcob9XDLDm9kyGB0ApTaN7NV18Qmvh3BPWIA=,FXlsUIiowrdYn3lItLdZa7w4cXOaybxQzmIEOuB7Jts=,16071314951,2023-11-23 11:30:22.182000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
VWA7biDupJQfWRysRfX2uN5i/ZkfreDUjPSUVy1cJQg=,BDHO4ChgfJR5vHIYtx1iK/7Yx+wwe1jyL+06rnPZVUw=,17139812617,2024-01-25 19:43:26.706000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
YkeIWO8Oxn/pstPuFvdhSIggXc7bo6EhHPPe0Up0mpI=,tQtsNNRzZCK6QTkOhQYmH5oml/CZV7Nolyzn7zsjFug=,13523026451,2023-06-15 14:13:44.671000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
HyYGeiG2BjLYbbgyKPUhmu8pX51jPg3n6F0CZRmTW78=,rFKSFOQUxvyre17Gmlgj8iH2N4J18N+SKqzo4FAtqno=,13541682076,2023-08-24 09:23:16.616000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
btvJuDNFiGra7iD/dWR2P8AmAuowQWMowKqHGeevMIY=,zgvdcusPgn1eofZNxi1HCBZfBmp70lIVQV8dqAHgM8c=,15110620220,2023-09-12 15:33:34.460000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
jGn6ifDbqucRngsnLrLmRSZGM5spTbplYB3XpJiwYCY=,X3rXgbtEi/PQo/BQnvOtcJzlABjj/IJwJdcQOob+VCU=,16398820229,2024-01-10 13:27:47.871000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
vynyKIO9sGMeAXBBkTTbmUXKSsDI+t88Kz6t1k/x05k=,veBaBZpT8ZSaFiKQWokL2qewDk/2j33JRrrpl/1hGiU=,9319224488,2023-03-28 10:32:04.898000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
kNE2UlNJ12MnbgU2jMVtxbTwvdqrhd6e3mjvgZ9JTSw=,cAHarO8KmmBxBf53Y0hIlUshw4n2j0aEhtYa1Rgjqfo=,12354571130,2023-03-06 22:40:13.179000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
Om2oPOMfGglNiV8432HVrFvVO9vCnEIRKtWz9nO04h8=,LL2K8Kd+mCl7F/yeJieZfKfHz8UUdy0QXRkSmY9Bgmw=,14528107655,2023-08-16 16:03:17.677000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
81jXJN1wqw3+sMj19QzM+2uPUOf1559wMFnKSceFdbc=,68D04xGOuVg8bJCNoCOCNB4gZTzVlZbjzgn9kb9ecgA=,15342567822,2023-09-28 08:16:39.399000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
uD6qveZvBepjlp+OJjmbqVeOa0mPYHoBItva10juBdw=,S7jTxFg0M0NXWAJluO7nXk0mZOvKKfC/dEug1YS0GqM=,11515017540,2023-01-13 13:36:00.512000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
q2VV5yJDz9WDMEL/1r2DTzj/SrsJv7kTzSJUlduzSkc=,OPfK2jbQHF3ryfi2CXFVuV9L0u3Py0khjeYw7lv2USc=,12342633391,2023-03-08 15:36:42.712000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
BOT3Y8FCdagKjeBhMTtGykwO0UhGSiFqK8KLD52WHoE=,3pmKZTgjV7eQ5br7QIQQnDRxQAK3YdlaqsLw+wGfl2E=,12440687878,2023-03-22 18:34:13.314000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
IwwJjzv6NaOMNkYZPH5Cx5wbLZI6lhML/vvFHoqJmJA=,KgUvdw3dxo57HY+e3Ij7VeOhF/re89nG99VBHzEpFDU=,14091195020,2023-07-26 18:16:51.969000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
010JYXgf3zNtQGBkcwGoSkA1PWhsvbf62VL1Um87DgI=,bheOp9+B+hgv3sBKkJPioT7v48Q14SdtBnoG8yeRapk=,14885453612,2023-08-31 16:12:43.539000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
XcYAV5tNBdWu/1t5lrQXymfb8xSmhQlRmorP7hZc1+A=,jPjKIo6nxvB3rmHBnH8rCMz/+F9EmfJMxxnOdgYIDTk=,15981218829,2023-11-22 16:30:28.386000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
gpP/5h7m62KcCfckQK3VR1bEuOhigJuuG+2dvtAt5vw=,MOvQdlNwJkF4ZJDQLhlXZyq+qk1JtC3TvnX9pcorloY=,16103215274,2023-11-30 14:00:29.365000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
+A5gM0SIQRMYQLxLSOyRTCKrhmAVigitso3ytmUBXv4=,Ns9VG4HKk9fJhIVCQFQYn0PIMEybOhsU9C1VAPyBKbs=,11083955293,2023-04-24 09:18:14.444000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
hnoU4i4yi0sbn5WhKmXD++xmSCiylUS9tT5z1YpocKE=,ocfnEvLHfgMSv+w1ZytIZHhrrBxjVilXldT3or3/Cwo=,12516103730,2023-05-19 14:40:10.285000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
JyXZSrmBH4/KZsKRs0IyTIzyL0r8yeKpvR7BraYA7VA=,S1L1cHqi6TrS8Bm1akwn0TcE8Gdy1d70LFfSnj2Fv0c=,13445364255,2023-06-05 13:58:22.359000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
c/btQiX8QpvxCViJdJV4f2+JPpxtxJqJbgCWG3QNUEQ=,jpPT9m6NqXDF+zTD8eLMX0jBNvuyhPw7+lhcWe7w8Rk=,13966856830,2023-07-21 08:34:57.743000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
g4rSYlIUg7W6n3v1ZlO7Gi9FRvIR397Dw4ocvFRC8II=,htL1vWGHPkjBOOx25ujwXuZnU+a658V6CPhtfHRt8jA=,14417450385,2023-08-22 10:21:51.192000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
6ohczNCL/gh75cWjQmiVdpFX5jRLp7yXodTqLL50ELw=,swq+R/unAyCsKvCgNrcRNYFe6tvFfeo0sGY94G+ZPYo=,14830516153,2023-11-14 14:21:35.302000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
IB6LoLWqkwmC2uTlv0ecFutlOZBNZPrhXBMvQ9rmREo=,zIqR9NBWFQx1IbYUYPbe5fBXoBC16Jglza36SVT3MVE=,15260508026,2023-09-21 20:48:19.788000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
GL9OX6rLAqJVSAIyMioJ0Q6ek4Wq6US1zvQWIaM2yDI=,sNHivN3efwzGjl2s4Q+uXDPVo0TUIaONZeYPBlBeFdY=,15573145882,2023-11-17 09:21:16.301000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
z5VYjdbiv66shuzVvDI8LURISK1kKagvJwFXZyzY+OE=,low7g0U79CyCxq4GbCGZJpE1IyVQK2NuaN6s6nM8xQs=,15945471038,2023-11-21 12:56:35.433000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
k4eZTPaJKp7sBFmkm+GjVaAtMKanppIiAgrMpZDCSbk=,l7DWrxwBOnkimKL88KCFcQfw5UbyH5vq4pBILzJLf1k=,13902222417,2023-07-31 16:12:44.988000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
Qicwt+Liv5gg8suPULKGqZZYC+09M0wHpq9tlLy/jZQ=,cB6uB8XUsmEJ2zy9lL2Hzw/c0EkNx0gOZliCB/m3IgE=,14610444321,2023-09-25 14:50:42.292000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
sPFCvR1cptcJURbXG4RM4u3E7rIjTldQeumaMFsiwSc=,uptCH3iIml2LkxhrxzzNjpvtJbHMT0mAwsS7JIESedg=,15285176607,2023-11-11 01:08:52.612000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
NwsqaJuy/96wDdl9lFgcLF9whRfK2LPKVrCI4P/zymA=,da+wvscz654wRg5DI6wQkSoiAUhHvZ1UgOq5LSuL/6M=,16590042905,2024-01-02 09:28:55.363000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
m9ljaVGJtQKE1nT2X1GbrF98yYGKpXxlX9u4zPkfXmI=,7B2100kcDX0VcsjWCqEF+Lm0YC+Go8T0rrGXzPiAEjc=,11162388352,2023-01-12 18:11:50.325000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
V4g0c8/yyLWzhprMuIWyZz4J888leF32HV3jJfne12k=,PIuzGT4rVcEv8KPf4LJM33I7w0QauJeUUn34FZSmCmU=,14299849237,2023-07-27 15:33:36.702000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
nCSLoBnHqW4+6sVNfMEiCI9e9Wdnr06tUwiHhRFocrs=,bF31rlnrGqm6wrhtN8AEiTv/Njgba6w+Bfu5U3Aj+Co=,11626489983,2023-05-10 16:11:53.456000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
3PQZwqvJROSf4IMTmF3TpaMtHmUuCGNJ96fAwSxWIBI=,XNiu8ga2vjoBHoCEjd7XX0Q50fo1nlJG32XqxGjkX1o=,12671910752,2023-04-05 16:35:36.026000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
68Jg8gzvH2xPJT0Dyr6K0f4x5yCOr9AiETZLgofzsb8=,kBM9aJsewzxh8LEkkye9YEXkljyOvQSRPjMXcTraQqA=,13042613516,2023-04-19 21:20:50.790000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
Jsv2/UfOIbRP3G8ffvVjy8Q9GOq7KMVvyhBAk9h27SQ=,9s+jYAY+qOhCOh3fihElrqufmIGnT5ILm+wTCzxm3m0=,14636756294,2023-10-13 16:21:00.668000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
RfJOd9rgzAsFQrNmI4CECNgMSwetkCEj6J6eGT8PN1s=,ostjOCEw/z13u9gKMRyM8ECclEzIMp6ZRMDreouynKM=,15663271724,2023-10-23 10:12:32.419000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
1nx2MWhQJxNb4+ImQ16SvjiUsmauRqlNMSuSPH/WQuM=,1FNGYxsTiqb0ljHlCXHzh4d+zPCMGi1V72kKR//p7Z4=,16358888845,2024-01-12 15:36:29.422000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
jomtlnRL+mmdivYmybFgWvwMwjw2x0RJkzmVljpkuc4=,WIqwtnh3GR80gXdD847NyPtqAgb0I86v7BLcLbIYyz8=,11750496114,2023-01-31 22:45:58.181000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
DFZL9YOfI09RZHGty+s7QM17ESz+j63xFQ49T28p7eg=,cQX8y30Zylf6coln8HuMC5MtpptlbTrmrDb8YwmLl44=,12419941457,2023-06-08 17:30:10.745000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
F2aXFUnIt7D9Pda8xrOtBv+vpIDReUnKg5FYtW57fzs=,CF1zlJqX+a8g3bJR6ZxI3VauI6M1e/v0PiTlio9W6SQ=,15283187040,2023-10-02 15:15:21.747000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
SqL0JKv9b7zWe3k2E76Gu3nvBODN9t71IyqCNQ217hA=,Q1rCFQrUESA2E07JQceV5SPaQTzsNiz4fEqim3GB9as=,11319065927,2023-01-17 14:42:33.711000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
hYGonz4gUwwvayPuWu/gKpEkW4b2wJuqbkK622ZGJz8=,mhK4/jThiqupHrlBm9O24K+v4GKxC6GHrAGIGzPK1kE=,12349412174,2023-03-06 22:40:31.058000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
QGmnywQzecbY7KhC2y9vh1g43npvFWjSoEDGAEcIcB8=,6P+6Lbvj6XAjSPSwSWkPDMJPRcSPnkpN06ndkeVWa1g=,12692817505,2023-03-31 19:50:11.002000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
EjZlKhgO0KQaYHS5Tze+nLgMixa8ZLaDMXZM1X+B8QI=,jY9nFjh0e6hF2jxDBch9i/2Ry4Er2VeE3WPj0643VZM=,12706695195,2023-03-27 22:51:35.940000 UTC,DEFAULT,MID MARKET PIPELINE,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,QUALIFIED,6
